"SiteID","mpd"
1,29.1128431942583
2,63.70134930062
3,99.8708131621067
4,76.9151979327643
7,99.2127841115787
8,104.515146382248
9,101.68820336793
10,101.696436394422
12,103.760864729706
13,123.994797967562
14,110.139914627331
16,104.820051169781
19,101.648089158808
22,117.205702340851
23,98.5587915025386
24,92.9870570137925
25,89.5049259785087
26,106.373629202545
27,94.7242869353631
28,97.7577889359457
29,77.6573175410219
30,77.915685496257
32,106.819673308005
33,117.795424742378
36,101.169688201524
38,98.3336078998498
39,71.5105668276972
40,78.9985056258688
41,47.9539910621274
42,94.2016573130564
45,110.535998800107
47,91.0257388956759
49,99.2869943897103
50,95.6280471363322
51,95.2308945963635
52,113.674353403229
54,107.998264336582
55,81.0500932512075
56,93.3269662257925
57,92.7279378108478
58,96.5249612325302
60,95.9145852834208
63,96.2427347359478
65,95.6429187962373
67,114.471359323641
68,101.612195498146
70,98.3505273569491
71,99.3081965328383
72,90.3627841543464
73,108.676484894156
74,79.3805823095428
75,60.6710040994049
77,117.99789228106
78,103.488902057226
81,127.109688998951
82,108.100661057226
84,98.5001909609627
86,106.930963557465
89,91.6821656653886
90,113.405902831554
91,105.145846236637
93,96.8269930599808
96,87.7394210120962
97,107.027333412217
98,86.6717934110868
99,106.94645903782
100,101.802246720058
103,99.136885399076
104,112.687096407875
106,79.2090932986688
107,78.1393666844408
108,106.358361676682
109,116.616324151337
110,104.203904588436
113,100.789740054752
114,78.7693571056046
115,86.614724651094
116,84.685461558607
117,98.0110327677381
118,109.425847376695
119,97.788159493535
120,94.9047439649312
123,95.8972201137348
124,102.930611265615
125,105.7349845165
126,96.8530122196056
129,100.29161790953
130,81.7563772754321
131,111.004548196196
132,97.6463157700586
134,103.4227615008
135,81.9480256417312
136,83.8439722393703
137,87.0143527126702
138,93.0578642434339
139,107.600008023967
140,98.6166759602309
141,53.6151132197664
142,94.8885402182507
143,82.5795730789838
146,80.7376818826111
147,106.859247040052
148,108.32601432812
149,100.476488849506
150,104.25351099284
151,45.1512400166454
153,96.8861474921222
154,87.0493203692036
155,97.6173593205148
156,83.800310145082
158,72.9859863806185
159,66.1836232715197
161,65.9400060977868
162,103.264083052684
163,98.3902847650755
164,111.783675087174
166,83.4277189104451
169,91.5315631402254
170,94.635031938582
171,106.407472898711
174,94.646427247236
175,93.5034405919037
176,93.9723470399985
178,91.3688674964066
179,98.1605725396674
180,86.083212593475
181,93.1363970525931
182,107.778932594674
184,69.0541039088178
185,94.1156006269135
186,66.2784141156834
188,78.0236536516315
189,100.566514659269
191,70.7179023695883
192,63.2070032795294
193,88.786803767257
195,113.550379197962
198,90.5169973775891
200,54.2332625158568
202,88.5396468757185
203,103.97011296714
206,77.8743217934741
207,115.608220506477
208,102.060265047675
214,106.563792279315
215,120.260201247184
216,106.867482590112
217,100.930646078207
218,113.007828918791
221,112.321121904852
222,117.179684144172
223,80.7534848031107
224,90.1367614530066
225,75.6471489243339
226,76.9194313242457
227,69.4521274922249
228,108.43790988041
232,106.670138845717
235,121.674126716987
236,104.219246237524
237,106.29548617398
238,110.771012934212
241,109.983816564977
242,117.974685786658
243,107.74822662748
245,86.3660698120269
247,113.101590181103
249,90.7148364223798
250,92.2276002175246
255,97.2143842711477
256,121.6655612406
257,90.7209792643667
258,112.885980518742
259,64.0098636471627
261,69.9327961074422
262,74.7586233438234
263,119.889052225374
265,88.5035670574944
269,123.527030892892
271,108.193874652287
273,99.9679009794439
274,78.9625900277369
275,65.9569236035288
280,99.4535467449018
281,106.046697927788
287,89.9700053125619
292,108.127956563232
294,103.108574708633
297,113.45522908639
299,89.2371820435845
300,76.3421722485203
301,107.890449482453
302,93.8793820858987
303,103.82130371668
304,112.083435733004
305,107.922451258089
306,113.322353508528
309,106.711892548592
310,99.7215998014944
312,78.8273927471674
314,102.625711434575
315,109.848867199283
316,90.0266085184316
317,121.805119651457
318,89.9252324366101
319,108.91062896601
320,82.9982165770116
321,65.4809790604635
322,105.610978722587
323,82.7777926288772
324,73.7327212109175
325,94.6018649616782
326,85.5391505632194
327,114.122237106047
329,107.527966887338
330,104.931062990821
332,74.063296548492
333,81.7494930820382
334,88.9323127804661
335,109.78933032871
337,64.7833977444718
338,105.736255121071
339,96.0945632153981
340,99.1796389139949
341,73.2098566198116
342,95.133800965436
345,77.5473978801772
346,68.1297358268041
347,70.587809258123
348,77.376311476605
349,81.7628368558789
350,88.9698507100247
352,96.2014956158205
354,115.871403626959
355,62.2143989314728
356,122.507719293798
357,119.070183173404
358,108.900991128406
360,98.469055369321
361,96.3219564974091
363,83.4331187398602
364,80.5203086860146
365,86.8737137659525
366,93.70729312681
367,105.980314577821
368,58.74820173803
370,103.770376637634
371,96.7156316851804
373,105.559247124462
374,59.2643084813848
376,87.0800743074858
379,91.7424031385231
380,92.8549252094429
381,105.057963700474
383,109.960808090468
384,86.9618096044742
385,95.4494455952028
409,93.8091051584911
412,110.557503055602
413,118.910977403835
414,103.406979588415
415,109.019579652607
416,121.15609979027
417,108.749344950236
420,121.1552294779
421,78.0376763069275
422,106.731398527453
423,123.102027747352
424,108.517478928429
425,115.270054760086
426,105.53298564019
427,121.849299331003
430,89.5637479158866
431,118.816914726415
432,98.9509725015178
433,103.493011958674
434,121.571005694159
436,104.847100654988
438,121.582975105511
439,101.533142667004
441,124.255323620119
442,113.870509315171
444,120.027494618686
445,108.400019595729
446,119.539921061144
449,113.458580072534
451,120.336350432572
452,111.310344020486
453,108.027379915574
454,112.761975560998
456,109.922108899476
459,78.0364560734422
463,92.2621516590517
464,92.3734938599076
465,90.8145644106607
467,104.140163133089
468,111.597664745571
470,97.464716689175
471,109.53892773516
473,65.2533266872805
477,93.0178803083046
480,106.41367094861
481,97.0912651946876
485,97.5059446753315
486,78.7568417844808
487,67.4829375101146
490,102.169852539775
491,103.989058654987
492,117.931183040521
495,91.251768030794
497,108.422241448757
498,101.832538930094
499,100.490317799178
500,77.7821373170624
501,114.020406261412
503,113.800111738456
505,82.1706546671181
507,93.3969185090499
509,89.1909728829245
510,101.47905097742
511,86.7928127562925
512,92.4486531226134
513,84.9835944702719
514,95.0548679430948
517,87.6453696424147
521,107.93964314997
522,91.529099852502
525,108.506481145825
530,119.121954190447
531,95.0518533185152
533,97.3697708750716
534,99.2394378932351
535,76.4324438563748
537,88.3602531906923
539,103.878050363138
540,78.2505591201841
541,71.7608300055278
542,73.9254243750126
543,72.5729269651729
544,77.3705140814776
545,106.50352507648
546,76.0298497353232
547,110.530756097835
548,114.00109255357
549,115.797077623581
551,101.458101291988
552,105.69079963033
553,110.706250549363
554,103.721674556854
556,80.9411830298276
558,107.930999608759
559,101.465781000279
561,99.1467856108586
562,83.218537794241
563,97.023705111489
564,68.0655317898152
565,40.0661040001188
567,101.57370502501
568,88.2493970233422
569,65.3565127972332
570,97.3897422951727
572,101.242950801983
574,100.531683787968
575,107.714282605407
576,107.795460418096
579,100.974820434934
581,92.4709183907269
582,109.866097042984
583,111.603986969017
584,118.564964134296
586,80.7770270259548
587,81.3365218450694
589,93.8913531621579
590,99.8526875985317
593,87.2377635625041
596,72.3898327495407
597,93.920917688504
599,113.197618913434
601,92.8980854612082
604,98.5865592020464
606,93.7696413358875
607,116.043958584603
609,96.1135695063018
610,115.479815440811
611,102.352987617023
612,90.7752141209626
613,93.8239420491959
614,79.5786253592959
616,100.640480825944
617,104.860792386806
618,111.446663013884
621,90.1941931760291
622,95.1906882245237
623,87.5842846141693
624,80.3137598165195
625,103.674070725151
626,81.6577703238662
627,89.7228951177123
629,92.6882380100046
630,90.0143604206226
631,107.380473378453
634,87.6424638258239
635,75.8274370013629
636,52.5618867703281
637,84.6658302664344
638,82.5608149376449
639,108.021734265166
641,102.2717343377
642,74.007206296583
643,104.612741811534
644,95.9480878957434
645,112.693617967598
647,95.6572760573052
648,75.7883220000748
649,113.27605465367
650,71.1462223016814
651,87.771330035938
652,87.6190438351914
653,94.8938971418129
654,84.3906690948458
655,77.9362303389807
656,81.495074305204
657,118.440003685886
661,96.4955851743545
662,100.250699255011
664,105.788476878376
665,93.9559280161847
666,108.265184552048
669,95.0556075280317
670,73.073507507121
671,77.3584552990905
675,84.3018983984658
676,83.4483362981929
677,72.2887113925993
678,100.199206991965
679,87.9234900146074
680,101.669406690894
681,86.8106478105927
682,86.1558160071745
683,89.6278684203516
685,96.4305471517878
687,100.091676797092
688,85.8582680420918
689,114.667629639227
690,103.96536123087
691,91.5672673174255
692,114.584118855582
693,82.7491756378143
694,99.8963732481372
695,97.0266006273838
697,92.3267680641881
698,84.258255046307
699,103.62338467603
700,67.6474564030944
702,106.052275707788
703,124.533652277503
704,115.292680583962
705,111.859165128032
706,106.818907007883
707,107.578200124845
711,77.8228100285135
712,83.2641378205718
713,112.559385600091
714,92.6799526229179
715,109.789969113522
716,123.361430274983
717,94.2010719504989
720,98.1957850960996
722,101.75873802762
723,102.35863866306
725,108.826672500416
727,93.8573029599955
732,117.24746874654
733,116.384005359295
734,115.695898156244
736,90.1146452253054
737,104.631458181452
739,93.352999795903
740,94.8125507426856
745,107.37877261666
746,117.420510563861
748,118.387794611438
751,78.8295005166525
752,113.577373859118
753,107.616400634654
754,101.658885189195
755,98.8765548503442
756,88.0432192449216
757,104.17025254897
758,99.4554928220831
761,93.2743476741341
763,106.927334958861
764,96.1434423514168
765,94.8084392885996
768,109.694467679002
769,78.3785163521997
772,121.263471517911
773,114.209153105034
775,112.947499944182
778,78.3614985462926
779,120.74536002255
780,84.9978026281847
781,101.795303851151
783,114.438724441042
785,109.127371968806
793,76.4609762981957
794,90.7257505165123
797,82.8736740420643
798,73.2133052486105
799,87.7039275528256
800,100.743039301419
801,96.9228798158182
802,78.1773045662134
804,104.954230303086
805,97.5396894613808
807,82.8581402171532
808,103.7902007204
812,90.8190376371452
813,109.219321143383
814,79.470326587052
815,65.6439795648151
821,108.892834058478
822,109.729912755594
823,97.5658897736549
824,105.257178791856
826,107.165720207073
831,99.5469047258309
832,106.259536031149
834,64.1257936395531
835,90.3288951746092
837,50.4017438968656
838,69.7565911005093
843,114.748353962589
845,103.185758344034
846,101.496463464745
849,106.270116111797
852,109.093926286097
855,98.0348533585169
856,113.088339483662
858,107.000312498687
860,104.214524483993
862,85.6068588621706
863,105.874262878175
864,75.2452894774207
869,119.832763003141
870,105.78667126766
872,97.9663865691737
873,90.2273316232377
876,106.938091956539
878,100.943389771355
879,124.206393297098
