"trait_name","trait_type","stat_name","stat_value","p_value","signal"
"Mig","Categorical","Delta",1.12590021051184,0.93,FALSE
"log_gen_length","Continuous","Pagel's lambda",0.0913514962471395,1,FALSE
"log_mass","Continuous","Pagel's lambda",0.652045182965134,0.00248985036338765,TRUE
"log_max_brood","Continuous","Pagel's lambda",0.286285926892034,0.0352975262570774,TRUE
"Feeding","Categorical","Delta",1.59742258559369,0.46,FALSE
